sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date
16966,3,35,C453,3,222,5,2022-01-28 07:17:07
16967,15,48,C1444,2,192,5,2021-03-10 20:04:38
16968,14,31,C1853,4,152,15,2022-01-21 07:44:14
16969,8,88,C803,1,435,10,2022-08-16 16:46:46
16970,10,98,C85,4,153,20,2021-12-22 08:04:08
16971,14,39,C1991,3,306,5,2021-02-20 21:43:35
16972,15,21,C516,2,401,10,2021-06-23 08:45:06
16973,15,17,C938,1,335,10,2022-03-10 14:07:08
16974,13,28,C85,5,391,0,2023-04-27 16:54:13
16975,7,69,C93,2,272,20,2023-05-03 07:05:48
16976,14,68,C408,2,176,20,2021-01-15 18:18:31
16977,2,69,C253,4,369,0,2021-07-18 03:31:52
16978,11,2,C386,5,310,15,2022-01-11 22:34:59
16979,3,7,C533,2,62,10,2022-05-05 07:40:33
16980,1,68,C951,1,305,5,2021-03-28 23:48:00
16981,14,32,C1618,3,437,20,2023-05-29 20:56:43
16982,4,15,C1383,1,475,20,2023-04-09 10:11:01
16983,2,48,C443,2,158,5,2023-10-02 22:10:34
16984,2,18,C55,1,412,20,2021-07-05 19:15:47
16985,15,76,C934,4,31,15,2022-06-09 13:12:29
16986,12,72,C661,3,325,0,2021-02-17 03:27:44
16987,7,43,C755,2,384,10,2022-03-04 00:08:43
16988,4,71,C1628,1,369,15,2022-02-23 18:42:15
16989,4,88,C844,1,39,10,2023-01-28 22:21:26
16990,14,28,C1157,3,152,5,2021-09-03 06:43:59
16991,3,23,C1111,3,157,10,2023-01-19 11:38:14
16992,6,89,C1959,5,38,0,2023-08-08 15:56:28
16993,11,99,C319,1,396,5,2023-03-23 10:55:58
16994,8,8,C448,1,39,5,2021-03-21 21:37:43
16995,2,85,C1748,2,62,20,2022-06-25 15:11:02
16996,12,57,C834,2,475,10,2022-05-08 15:28:55
16997,10,33,C1987,3,222,0,2023-01-24 07:42:05
16998,12,66,C128,5,300,20,2023-05-30 07:55:13
16999,8,15,C638,2,222,20,2023-10-10 04:14:46
17000,14,4,C409,2,149,10,2021-09-24 03:51:01
17001,2,78,C157,5,240,0,2022-02-28 06:45:53
17002,11,79,C1394,1,401,10,2023-01-05 13:40:18
17003,12,100,C650,2,353,20,2023-08-21 20:03:47
17004,6,93,C320,4,122,10,2021-12-04 01:35:42
17005,2,58,C1252,5,63,15,2021-06-13 02:15:25
17006,15,28,C1027,5,392,15,2022-07-09 13:22:17
17007,15,74,C816,5,487,15,2022-12-20 11:16:47
17008,13,26,C1946,2,477,20,2023-05-07 08:29:59
17009,4,46,C1832,3,109,10,2022-06-19 03:06:18
17010,11,48,C503,1,344,15,2023-04-09 21:35:32
17011,5,92,C1645,5,57,20,2021-11-17 21:44:13
17012,13,8,C1466,2,403,10,2023-11-13 16:56:03
17013,2,74,C895,5,60,20,2022-03-27 11:03:11
17014,2,95,C1855,2,109,10,2023-04-01 10:54:54
17015,6,40,C597,5,106,20,2023-10-16 16:50:45
17016,13,15,C1059,5,364,10,2022-10-23 18:11:23
17017,5,46,C917,1,116,0,2021-05-21 15:38:52
17018,7,50,C1149,1,39,15,2021-01-06 15:24:36
17019,12,10,C1397,3,409,15,2022-11-04 18:42:29
17020,13,29,C1870,3,450,20,2021-08-13 17:23:27
17021,6,92,C758,3,194,5,2021-10-10 23:00:33
17022,7,82,C1903,2,305,20,2022-03-10 03:31:09
17023,2,24,C998,5,21,10,2023-03-06 01:29:54
17024,13,98,C892,1,38,0,2021-06-18 11:52:11
17025,6,50,C1046,3,21,20,2022-07-18 23:58:52
17026,2,52,C224,1,384,10,2021-12-22 04:29:33
17027,6,64,C1467,5,136,20,2023-06-16 22:10:40
17028,1,50,C648,3,325,15,2021-07-15 15:00:56
17029,4,91,C872,2,401,15,2023-02-09 20:45:01
17030,5,5,C271,3,164,0,2023-03-12 15:14:39
17031,13,82,C47,3,149,20,2023-06-17 07:25:30
17032,7,56,C108,3,21,5,2023-03-16 03:40:18
17033,10,50,C1720,1,57,10,2023-03-05 18:34:53
17034,15,58,C1303,3,406,5,2021-08-07 02:25:13
17035,1,56,C1724,5,158,20,2023-11-05 13:35:08
17036,11,31,C1294,4,364,0,2021-07-27 11:00:42
17037,3,37,C421,3,159,15,2021-01-20 01:47:13
17038,6,48,C1638,5,149,10,2022-03-19 07:54:48
17039,12,72,C1127,4,187,10,2021-11-02 09:07:45
17040,15,88,C391,5,152,10,2022-08-10 23:34:53
17041,8,9,C1975,1,245,15,2021-04-16 12:28:51
17042,7,28,C513,2,253,15,2022-09-07 17:46:34
17043,14,29,C1566,1,409,0,2021-05-14 11:25:28
17044,3,45,C1731,1,63,10,2023-05-01 15:31:21
17045,5,86,C1511,2,403,5,2021-12-24 08:56:07
17046,8,48,C701,1,62,10,2022-10-07 12:56:07
17047,13,13,C1757,1,272,0,2021-08-24 22:39:27
17048,11,64,C1697,5,50,10,2021-11-28 21:22:10
17049,10,94,C482,3,227,0,2022-12-30 11:38:43
17050,7,10,C1423,2,335,5,2021-08-06 07:15:57
17051,13,67,C859,1,159,15,2023-08-14 08:09:02
17052,10,47,C1671,3,136,20,2023-10-13 17:01:20
17053,1,40,C596,1,412,10,2022-02-05 23:27:58
17054,1,37,C723,3,493,0,2021-12-25 03:38:32
17055,1,69,C1019,4,384,0,2022-02-06 02:55:34
17056,11,51,C1072,3,358,0,2021-11-22 08:38:26
17057,3,66,C44,3,163,10,2022-06-30 23:18:58
17058,12,2,C1122,5,466,20,2021-04-05 11:08:20
17059,6,40,C628,5,356,5,2023-04-07 17:59:42
17060,13,92,C961,3,222,15,2021-06-19 16:52:52
17061,9,87,C436,4,163,0,2022-07-21 05:36:02
17062,7,97,C1542,2,187,5,2023-10-21 14:33:26
17063,3,95,C1325,4,272,15,2022-07-05 03:32:02
17064,15,21,C1180,4,461,0,2021-09-15 09:10:54
17065,2,23,C773,3,412,0,2021-07-26 16:41:25
17066,9,4,C792,4,159,10,2023-02-16 04:59:03
17067,7,36,C1153,5,435,20,2023-04-11 22:47:29
17068,15,62,C1368,4,39,0,2022-04-17 01:35:10
17069,10,91,C1447,5,300,10,2021-04-21 17:11:06
17070,1,54,C936,1,222,5,2023-02-22 15:41:29
17071,11,13,C1508,2,475,5,2022-05-26 13:20:44
17072,5,96,C1504,2,396,20,2021-12-02 00:51:07
17073,1,70,C1308,1,392,15,2022-03-04 08:19:17
17074,15,74,C126,3,369,10,2023-08-26 02:12:43
17075,5,63,C1612,3,477,15,2022-03-03 14:48:02
17076,2,88,C1661,3,412,10,2022-08-15 04:01:51
17077,7,28,C555,3,358,20,2023-11-12 22:06:24
17078,9,4,C1327,2,62,15,2021-03-22 12:17:10
17079,6,59,C1566,5,55,10,2023-08-15 19:25:37
17080,10,93,C1825,3,337,10,2023-08-04 03:22:40
17081,11,68,C1975,4,318,20,2021-06-24 05:28:27
17082,4,16,C1926,2,149,15,2023-07-22 16:56:41
17083,9,61,C1535,1,401,20,2021-11-20 15:12:28
17084,7,83,C1328,2,305,15,2023-06-10 10:30:48
17085,4,35,C773,3,286,10,2021-08-29 10:43:39
17086,8,6,C838,1,299,0,2022-07-11 18:16:39
17087,15,78,C1302,5,72,0,2023-01-25 23:29:35
17088,9,17,C1824,1,62,5,2021-03-22 16:33:13
17089,1,64,C1562,4,240,10,2021-12-01 00:46:18
17090,7,25,C1468,2,306,5,2022-07-30 14:26:37
17091,11,59,C1012,4,227,0,2021-01-09 19:54:34
17092,12,6,C1056,2,388,5,2023-01-28 17:45:05
17093,15,50,C1411,1,364,15,2023-05-02 05:20:43
17094,2,2,C1263,3,310,15,2021-12-06 15:39:50
17095,6,35,C1393,3,308,0,2023-10-14 12:46:15
17096,10,48,C1370,2,337,0,2021-01-05 02:17:12
17097,3,64,C594,5,109,20,2022-12-05 08:57:42
17098,11,86,C1739,4,227,10,2021-02-20 02:06:21
17099,1,57,C1480,2,259,5,2023-09-03 19:29:23
17100,7,28,C1428,4,384,0,2023-09-19 22:45:30
17101,13,72,C1142,3,384,0,2023-05-09 02:52:19
17102,6,3,C370,2,217,15,2021-05-13 06:09:39
17103,1,71,C3,3,475,20,2021-08-23 18:08:40
17104,15,25,C314,4,74,15,2022-12-18 12:10:38
17105,3,23,C1071,3,38,0,2022-10-29 08:15:45
17106,14,23,C1349,3,475,5,2022-06-09 21:34:52
17107,2,75,C165,3,253,15,2021-12-20 10:23:29
17108,7,54,C456,5,163,15,2022-05-09 07:36:30
17109,6,66,C1654,1,305,20,2022-01-22 01:07:30
17110,15,47,C1629,1,180,20,2023-09-22 10:21:27
17111,2,63,C517,1,222,20,2023-10-08 12:51:12
17112,15,57,C112,2,461,10,2021-03-06 05:19:54
17113,13,47,C1067,1,397,5,2023-01-06 15:36:30
17114,1,4,C1254,2,164,5,2023-04-02 11:29:21
17115,2,30,C1490,2,63,0,2021-11-25 09:28:11
17116,7,52,C267,3,305,20,2022-11-15 00:56:22
17117,9,16,C1877,4,53,0,2022-02-11 22:57:24
17118,15,66,C1495,5,227,5,2022-10-01 11:20:43
17119,14,39,C506,5,152,0,2021-03-16 00:54:08
17120,2,50,C1714,3,22,10,2021-12-09 08:29:21
17121,3,52,C1964,5,471,15,2021-09-27 11:59:09
17122,2,75,C1294,5,39,15,2022-06-05 08:09:31
17123,13,59,C1670,1,353,10,2022-09-25 15:49:49
17124,6,63,C1790,2,39,5,2022-11-08 07:11:21
17125,4,8,C490,1,240,5,2023-05-16 00:12:50
17126,13,59,C994,4,397,20,2022-02-24 16:30:21
17127,6,29,C592,3,21,20,2022-02-17 23:01:55
17128,10,21,C1328,2,152,15,2021-08-15 18:06:02
17129,9,75,C1460,1,31,5,2021-10-14 16:43:45
17130,12,98,C1687,3,337,15,2022-02-25 05:26:29
17131,6,53,C264,1,152,20,2023-08-19 02:41:32
17132,12,53,C621,1,74,5,2023-09-10 00:09:34
17133,13,10,C1305,3,57,20,2021-02-19 05:26:05
17134,5,4,C736,1,391,10,2022-11-26 18:56:35
17135,11,79,C1683,4,227,15,2021-05-25 04:17:05
17136,11,99,C1814,3,477,0,2022-02-22 02:40:51
17137,8,58,C469,3,369,0,2021-04-12 18:59:07
17138,14,2,C152,3,149,20,2023-03-09 00:17:32
17139,1,90,C242,1,55,20,2022-08-29 17:31:03
17140,1,88,C855,2,364,15,2021-09-23 02:31:09
17141,5,71,C1678,5,437,20,2023-09-02 23:26:52
17142,15,51,C665,3,310,10,2023-05-24 12:12:08
17143,1,87,C305,3,435,10,2021-08-25 20:26:41
17144,11,15,C965,5,466,10,2022-10-16 10:38:46
17145,5,18,C1714,3,192,20,2021-04-07 09:47:02
17146,3,59,C1909,4,322,20,2023-01-27 07:21:01
17147,6,43,C1942,2,152,15,2021-04-16 08:52:45
17148,15,82,C352,4,57,5,2021-01-31 11:34:34
17149,13,59,C1323,3,21,15,2023-09-18 01:04:59
17150,13,92,C1935,4,245,5,2021-09-14 07:43:23
17151,6,52,C1613,3,60,5,2023-01-25 00:08:19
17152,3,2,C71,3,222,0,2021-09-24 05:25:01
17153,10,39,C1371,2,322,10,2021-09-28 09:48:45
17154,13,17,C1252,1,190,15,2021-08-11 21:20:53
17155,4,74,C1431,5,337,0,2022-07-11 15:41:21
17156,9,65,C1900,3,344,20,2021-04-23 19:22:18
17157,13,59,C1585,4,190,10,2021-10-16 17:03:33
17158,10,96,C970,5,21,20,2023-01-22 23:21:43
17159,7,56,C1345,5,116,5,2021-08-03 20:13:54
17160,12,53,C1633,5,396,5,2023-10-14 23:14:34
17161,6,74,C310,2,356,5,2023-08-25 21:46:40
17162,5,3,C1291,3,337,20,2023-04-09 06:36:19
17163,3,42,C276,5,305,15,2021-03-01 16:16:15
17164,5,56,C1776,1,353,10,2022-09-04 14:00:51
17165,2,57,C722,4,477,10,2021-06-26 08:59:59
17166,15,76,C530,3,116,0,2023-09-15 23:49:52
17167,10,23,C612,5,222,20,2022-05-02 22:29:52
17168,10,15,C1678,4,190,15,2021-03-20 19:48:48
17169,13,51,C1830,2,152,20,2021-02-03 02:12:43
17170,6,20,C1270,1,403,10,2021-07-14 20:12:44
17171,8,42,C1721,3,475,15,2022-06-08 13:58:44
17172,13,49,C658,2,471,20,2022-11-19 06:58:06
17173,8,75,C858,5,286,5,2023-09-14 02:54:09
17174,5,53,C1149,3,164,5,2023-07-17 06:27:22
17175,10,39,C1511,3,240,10,2022-11-16 05:21:52
17176,11,12,C629,5,227,0,2023-07-20 00:52:16
17177,12,72,C280,3,437,5,2021-12-11 04:45:21
17178,13,11,C1752,1,325,15,2021-02-21 16:03:12
17179,8,65,C456,4,39,10,2023-01-03 21:45:26
17180,11,26,C1369,4,437,15,2021-07-13 02:56:28
17181,15,7,C1198,5,109,10,2021-04-10 20:35:22
17182,6,84,C1235,4,22,10,2023-07-12 20:04:26
17183,15,3,C637,4,180,0,2023-10-14 02:50:39
17184,8,49,C944,1,409,20,2022-05-09 01:20:39
17185,14,88,C355,5,194,10,2021-03-28 19:53:48
17186,4,21,C507,2,227,20,2021-07-24 21:07:38
17187,2,63,C1261,2,437,20,2021-05-21 05:10:53
17188,7,55,C932,1,138,5,2021-02-22 17:29:38
17189,2,72,C430,4,119,10,2023-08-05 03:55:24
17190,9,75,C995,2,152,15,2021-01-25 11:01:40
17191,4,74,C933,4,300,20,2021-08-20 14:36:33
17192,6,80,C70,3,72,15,2023-02-13 08:42:07
17193,13,9,C66,3,325,15,2022-11-16 14:07:02
17194,9,64,C1359,2,475,5,2022-04-22 19:08:57
17195,1,79,C797,5,74,10,2023-10-23 05:32:41
17196,13,71,C789,4,39,10,2021-11-19 04:34:07
17197,6,61,C336,4,392,5,2021-05-16 12:56:46
17198,3,62,C430,2,493,0,2023-10-18 21:45:55
17199,5,5,C106,5,353,5,2023-07-13 02:36:53
17200,14,100,C37,4,60,0,2022-05-07 04:26:18
17201,10,34,C302,2,194,5,2023-09-30 16:22:37
17202,9,44,C1420,2,337,5,2022-03-06 20:50:29
17203,13,84,C1847,1,163,5,2022-11-17 20:31:41
17204,5,45,C1068,5,358,20,2021-10-29 07:04:28
17205,8,36,C325,3,308,15,2022-06-28 23:00:14
17206,14,73,C293,2,122,10,2023-07-15 11:58:19
17207,2,74,C1333,1,344,0,2021-12-24 13:22:29
17208,15,53,C1373,4,39,10,2021-05-08 00:46:58
17209,13,95,C416,5,216,10,2021-09-05 08:28:05
17210,9,46,C1618,2,57,15,2022-02-11 08:14:34
17211,11,37,C1209,2,31,5,2023-06-06 06:20:45
17212,11,45,C1101,3,180,20,2023-01-03 06:57:37
17213,12,71,C1622,1,369,5,2022-03-09 21:30:38
17214,11,32,C570,3,391,15,2022-02-17 02:38:18
17215,5,82,C1357,2,72,5,2023-03-06 18:04:47
17216,13,63,C398,3,409,15,2022-11-20 08:39:49
17217,9,66,C1328,5,322,10,2023-02-09 19:47:59
17218,4,7,C465,4,159,5,2023-04-12 05:25:31
17219,4,74,C1509,1,391,10,2022-11-26 09:06:56
17220,11,71,C1261,1,106,0,2021-11-20 07:16:51
17221,10,60,C138,3,253,5,2022-09-16 11:53:17
17222,2,84,C259,5,358,20,2022-05-06 19:54:46
17223,14,84,C1058,5,53,5,2021-12-30 01:06:34
17224,2,79,C1056,5,384,5,2022-10-01 02:41:09
17225,14,51,C322,1,109,10,2021-04-07 08:26:18
17226,7,47,C1547,5,344,5,2022-01-26 05:08:33
17227,4,86,C1962,4,437,0,2022-11-21 02:57:37
17228,14,97,C85,4,31,10,2021-11-24 16:13:38
17229,12,12,C1815,5,116,15,2022-05-02 08:01:18
17230,15,21,C314,3,63,0,2021-07-21 07:55:06
17231,1,30,C1110,4,216,0,2022-04-24 08:14:51
17232,6,13,C48,5,391,5,2022-04-06 09:54:18
17233,15,68,C1903,1,122,0,2021-06-27 01:29:11
17234,12,85,C1941,2,392,10,2022-06-11 23:54:09
17235,12,37,C1153,5,475,5,2021-01-16 07:38:32
17236,13,91,C1923,1,190,10,2022-06-10 22:14:46
17237,2,60,C1755,1,353,10,2022-07-29 08:44:28
17238,6,89,C1245,5,39,0,2022-10-07 03:01:03
17239,6,52,C584,1,180,10,2022-03-24 10:26:31
17240,6,40,C1754,5,38,10,2022-10-01 19:17:17
17241,3,5,C1063,3,318,0,2021-09-07 13:54:18
17242,10,32,C1814,5,176,5,2023-02-11 15:13:18
17243,14,43,C1413,2,116,20,2021-03-02 21:35:58
17244,9,13,C1431,2,192,5,2022-04-10 19:38:54
17245,4,23,C1231,2,369,0,2021-11-25 20:04:03
17246,8,82,C615,5,109,15,2021-01-18 03:56:40
17247,4,32,C1897,1,136,20,2022-08-29 14:29:25
17248,15,67,C898,5,353,10,2022-01-15 03:27:12
17249,6,13,C1155,4,192,5,2021-06-11 18:58:33
17250,4,90,C540,5,396,5,2022-01-15 13:35:33
17251,11,83,C1625,4,409,5,2022-05-07 11:05:01
17252,9,83,C54,4,136,15,2022-03-28 17:26:53
17253,1,66,C168,2,21,20,2022-09-26 23:39:33
17254,3,43,C1956,4,250,20,2022-05-20 12:36:29
17255,9,61,C1740,1,63,5,2022-02-05 04:12:53
17256,12,35,C784,4,38,10,2021-10-18 01:34:55
17257,3,68,C297,1,74,20,2021-12-02 03:04:08
17258,5,79,C1808,3,222,5,2022-01-23 05:57:43
17259,7,26,C876,2,158,0,2021-12-11 23:56:21
17260,7,31,C1110,5,74,10,2022-06-16 03:44:10
17261,4,9,C181,2,253,15,2022-04-05 22:13:43
17262,14,10,C1879,1,136,20,2021-03-02 21:24:18
17263,7,31,C874,3,437,20,2022-10-02 23:57:22
17264,9,33,C1614,3,39,15,2021-11-19 17:25:34
17265,14,22,C626,3,412,0,2022-12-13 20:49:06
17266,1,25,C1945,2,259,15,2021-08-01 05:21:29
17267,10,83,C1024,2,180,20,2022-06-27 21:46:10
17268,2,94,C974,1,300,10,2021-05-31 11:55:10
17269,3,79,C884,3,74,10,2022-07-06 23:10:22
17270,4,90,C512,5,39,10,2021-09-17 14:05:57
17271,14,63,C1671,3,194,15,2023-06-15 12:25:04
17272,2,90,C232,1,152,15,2021-02-08 10:39:39
17273,2,3,C73,5,426,15,2022-04-01 12:25:33
17274,14,97,C699,1,60,0,2021-06-24 14:06:30
17275,14,16,C1895,3,227,5,2023-05-12 16:12:27
17276,6,41,C890,3,384,15,2022-04-27 10:33:54
17277,1,19,C1489,3,74,5,2023-04-27 11:53:10
17278,10,4,C275,1,305,5,2021-09-23 04:58:52
17279,5,21,C1300,3,272,0,2023-07-20 12:57:16
17280,6,9,C341,5,245,5,2022-11-03 13:02:14
17281,5,66,C984,4,487,5,2022-06-04 01:45:53
17282,2,29,C1485,5,149,10,2022-03-07 21:34:21
17283,12,76,C797,2,337,0,2021-02-22 10:33:06
17284,2,33,C1362,3,401,5,2022-10-14 23:35:08
17285,13,49,C1812,4,187,10,2021-08-30 09:25:15
17286,2,37,C1057,5,403,20,2022-08-12 12:55:52
17287,13,83,C1468,5,62,10,2022-03-28 04:16:13
17288,5,80,C18,2,493,10,2021-11-24 01:34:49
17289,1,61,C1915,5,306,20,2022-03-03 02:31:28
17290,15,8,C470,1,187,20,2023-03-06 15:06:57
17291,8,38,C1066,5,497,10,2023-07-18 04:57:09
17292,2,54,C679,4,190,5,2021-03-27 22:44:20
17293,5,17,C1654,3,122,0,2023-02-20 03:44:21
17294,10,83,C1946,3,39,20,2021-10-02 05:44:05
17295,8,93,C1818,5,364,5,2023-06-30 14:48:24
17296,2,48,C1043,3,344,10,2022-04-21 02:45:05
17297,12,85,C332,5,471,10,2023-02-14 19:00:54
17298,2,24,C489,2,388,5,2022-08-21 21:28:24
17299,14,25,C1501,5,412,15,2021-09-03 12:34:47
17300,4,22,C713,1,176,5,2023-07-23 03:37:57
17301,7,42,C888,1,192,15,2023-11-10 07:27:52
17302,15,56,C1429,5,227,15,2021-10-29 06:28:38
17303,8,97,C1776,2,344,10,2022-03-03 20:10:14
17304,5,41,C229,2,216,10,2021-12-15 19:01:44
17305,1,84,C737,1,53,15,2022-06-19 14:22:50
17306,11,87,C1000,4,63,0,2022-01-23 06:07:02
17307,8,79,C288,1,471,0,2021-10-16 23:58:49
17308,3,27,C1991,1,109,0,2021-02-03 05:47:27
17309,7,63,C1814,2,74,10,2023-09-21 12:22:48
17310,4,19,C1442,5,337,10,2021-12-17 11:22:55
17311,10,99,C263,5,39,10,2022-03-19 16:39:14
17312,8,60,C1556,2,426,10,2021-01-18 22:06:06
17313,1,66,C201,4,406,5,2022-03-20 12:03:24
17314,14,66,C33,4,152,0,2021-08-14 16:03:58
17315,11,1,C1254,5,344,20,2021-05-21 19:05:39
17316,7,67,C1782,2,471,10,2022-05-20 21:46:10
17317,5,58,C1221,1,164,20,2022-05-31 09:56:09
17318,2,71,C960,4,308,10,2022-01-17 10:50:20
17319,14,20,C591,1,190,0,2022-02-25 23:56:21
17320,9,35,C1068,1,227,5,2022-10-25 00:02:05
17321,13,51,C299,3,493,5,2021-10-25 23:18:51
17322,5,55,C87,1,120,10,2022-03-26 03:12:52
17323,15,1,C505,4,306,5,2021-01-27 12:09:22
17324,9,56,C786,3,322,20,2022-10-27 15:47:54
17325,12,44,C1587,1,322,15,2021-06-12 19:25:54
17326,12,90,C1866,1,106,0,2021-03-26 16:20:42
17327,13,43,C1639,3,74,20,2021-09-28 12:07:06
17328,3,85,C843,3,74,15,2022-07-19 17:16:37
17329,8,14,C82,4,72,20,2023-03-16 20:40:28
17330,1,95,C1408,3,39,10,2022-11-04 13:12:08
17331,2,51,C1822,4,39,0,2023-09-25 14:35:57
17332,1,20,C461,3,300,0,2022-03-17 04:30:40
17333,7,64,C620,2,152,20,2022-05-07 01:14:12
17334,13,30,C1155,1,322,10,2021-10-14 17:47:50
17335,2,4,C1956,1,493,5,2022-05-13 02:03:52
17336,11,34,C647,2,53,10,2021-10-31 00:26:15
17337,13,93,C1063,3,437,0,2021-12-20 12:51:49
17338,4,75,C164,3,149,10,2021-07-29 12:12:38
17339,9,14,C506,4,364,15,2021-11-20 22:09:31
17340,9,14,C1660,1,403,10,2023-05-03 02:00:26
17341,15,72,C1817,2,217,15,2022-08-19 08:40:57
17342,7,67,C73,5,426,5,2021-11-22 05:09:27
17343,7,13,C80,4,461,20,2023-04-21 20:47:54
17344,15,74,C1465,3,164,15,2022-02-21 23:12:21
17345,9,25,C214,5,39,10,2022-08-24 10:14:24
17346,4,20,C737,3,163,0,2022-05-11 07:40:35
17347,6,65,C815,3,55,5,2023-02-15 13:40:42
17348,3,14,C1925,1,39,15,2022-10-31 19:47:52
17349,12,97,C495,4,192,10,2023-06-01 20:53:39
17350,4,98,C784,5,250,10,2021-06-02 13:18:55
17351,6,76,C1746,1,409,15,2023-08-17 06:13:22
17352,4,48,C698,1,384,5,2023-02-28 15:50:17
17353,7,18,C178,1,308,5,2023-10-09 11:50:19
17354,3,71,C1007,1,53,10,2021-07-18 20:36:02
17355,15,35,C388,5,152,5,2023-06-03 05:47:39
17356,5,68,C690,4,384,20,2023-10-21 18:14:01
17357,9,34,C1599,1,21,0,2023-07-31 04:14:53
17358,10,89,C281,1,158,15,2023-10-19 01:27:28
17359,2,26,C1815,1,159,20,2021-05-05 21:29:41
17360,2,19,C1866,5,122,20,2023-01-17 06:01:12
17361,7,10,C1925,3,38,10,2023-09-07 12:59:15
17362,1,10,C448,5,216,20,2021-04-29 14:22:09
17363,5,35,C899,3,216,15,2023-10-23 07:10:15
17364,4,59,C72,3,159,0,2023-07-09 23:20:20
17365,4,11,C159,4,152,10,2022-04-30 07:19:36
17366,3,90,C1923,4,493,10,2021-04-08 15:43:07
17367,11,58,C1857,4,422,0,2021-12-16 11:15:26
17368,12,74,C1349,2,322,0,2023-09-09 18:28:52
17369,6,22,C1749,2,50,20,2023-08-17 00:04:34
17370,12,82,C1647,5,222,15,2021-12-30 06:40:22
17371,8,81,C1715,2,450,15,2023-10-19 04:23:36
17372,2,35,C69,5,53,10,2022-03-26 06:43:26
17373,1,24,C222,1,240,20,2022-07-09 11:30:27
17374,9,33,C745,1,39,20,2023-03-10 17:42:34
17375,3,56,C181,2,245,5,2023-08-21 09:33:45
17376,11,65,C1790,1,310,0,2022-01-03 18:41:46
17377,2,31,C482,3,475,10,2021-08-31 01:29:34
17378,4,88,C893,1,471,15,2021-04-04 19:05:46
17379,12,36,C744,5,493,5,2023-01-25 00:31:20
17380,13,52,C1688,2,396,15,2022-01-31 21:00:54
17381,1,17,C75,1,72,10,2023-04-05 08:02:19
17382,1,48,C1728,4,450,0,2022-10-29 15:45:42
17383,8,88,C814,3,401,20,2023-08-25 01:03:41
17384,13,7,C588,4,466,0,2022-08-22 01:11:36
17385,12,62,C854,5,300,0,2023-11-04 12:27:28
17386,10,74,C994,2,450,0,2023-10-09 04:16:08
17387,14,34,C970,2,475,5,2021-08-10 18:42:38
17388,6,20,C86,3,245,15,2022-01-21 19:40:08
17389,8,59,C413,3,159,15,2022-08-30 19:27:07
17390,5,97,C1938,5,412,15,2022-01-27 17:07:11
17391,15,96,C527,1,159,10,2022-01-28 04:28:01
17392,2,22,C406,1,272,10,2022-10-17 07:50:54
17393,7,98,C357,5,21,20,2022-08-30 11:15:59
17394,6,59,C1643,4,358,5,2023-06-07 15:39:35
17395,1,33,C2000,4,306,10,2022-05-15 21:53:09
17396,1,87,C378,1,194,5,2023-07-11 03:51:40
17397,8,16,C1232,2,450,20,2021-10-06 13:54:20
17398,12,60,C1037,2,259,0,2023-11-03 21:59:13
17399,14,85,C976,3,240,20,2023-08-15 19:15:35
17400,7,100,C679,4,358,10,2023-09-24 12:54:24
17401,11,66,C106,3,240,0,2021-04-10 20:42:02
17402,9,53,C1290,4,477,5,2022-01-17 04:52:44
17403,1,18,C1823,3,461,10,2021-02-14 12:59:58
17404,8,51,C946,1,384,5,2023-07-20 01:25:38
17405,11,16,C466,1,300,5,2022-01-08 08:57:56
17406,1,68,C1941,4,358,5,2022-05-25 10:31:40
17407,2,54,C417,4,38,20,2022-03-05 23:28:34
17408,13,69,C324,1,187,0,2021-12-06 23:11:35
17409,13,48,C519,1,136,20,2021-01-15 17:19:04
17410,8,12,C1396,1,164,15,2023-02-23 10:19:33
17411,2,78,C599,5,384,10,2023-03-22 07:16:48
17412,2,91,C1161,3,475,20,2022-07-26 15:00:17
17413,3,25,C558,1,39,5,2021-03-03 03:32:24
17414,6,40,C1944,1,55,5,2021-09-12 02:27:02
17415,15,32,C1885,5,60,0,2022-07-28 05:27:56
17416,10,63,C1738,4,136,15,2021-07-17 03:31:20
17417,3,62,C1918,1,337,5,2022-01-01 09:36:52
17418,5,56,C1781,4,353,20,2023-10-19 04:11:30
17419,7,41,C63,5,422,5,2022-05-20 23:22:44
17420,2,74,C1538,1,403,5,2023-11-06 00:05:19
17421,14,61,C1368,5,222,10,2023-09-30 22:15:38
17422,11,17,C1112,5,356,5,2022-08-22 04:10:23
17423,3,21,C1786,3,477,15,2023-06-22 03:44:15
17424,8,65,C510,3,163,15,2022-07-03 16:59:29
17425,5,36,C854,4,300,15,2023-10-06 23:44:01
17426,7,57,C1812,4,176,0,2021-07-17 12:09:20
17427,13,73,C1043,2,325,10,2023-05-02 23:13:20
17428,15,21,C971,2,250,0,2023-03-25 07:38:42
17429,2,90,C1239,1,180,15,2021-05-07 15:43:11
17430,11,37,C1754,3,21,20,2023-05-09 19:50:27
17431,14,39,C1593,5,466,15,2021-01-03 02:00:55
17432,8,12,C1581,5,74,10,2022-05-17 09:39:32
17433,15,10,C1185,5,222,10,2022-09-02 23:05:08
17434,11,96,C1758,1,422,20,2023-01-11 10:28:56
17435,10,72,C1411,4,227,15,2021-03-21 05:09:50
17436,12,35,C1539,5,497,10,2021-12-29 12:43:44
17437,1,98,C647,4,306,20,2022-07-06 18:22:23
17438,10,9,C1550,2,272,20,2021-04-09 12:52:12
