store_id,product_id,inventory_month,opening_stock,stock_added,stock_sold,closing_stock
14,49,2022-08-01,38,175,102,111
14,49,2022-09-01,111,76,12,175
14,49,2022-10-01,175,272,365,82
14,49,2022-11-01,82,103,32,153
14,49,2022-12-01,153,204,251,106
14,49,2023-01-01,106,40,112,34
14,49,2023-02-01,34,154,59,129
14,49,2023-03-01,129,258,102,285
14,49,2023-04-01,285,225,490,20
14,49,2023-05-01,20,169,142,47
14,49,2023-06-01,47,70,98,19
14,49,2023-07-01,19,147,108,58
14,49,2023-08-01,58,50,103,5
14,49,2023-09-01,5,242,126,121
14,49,2023-10-01,121,251,92,280
14,49,2023-11-01,280,2,168,114
14,49,2023-12-01,114,82,184,12
14,50,2021-01-01,499,272,148,623
14,50,2021-02-01,623,129,449,303
14,50,2021-03-01,303,186,126,363
14,50,2021-04-01,363,291,608,46
14,50,2021-05-01,46,41,39,48
14,50,2021-06-01,48,18,35,31
14,50,2021-07-01,31,69,41,59
14,50,2021-08-01,59,173,110,122
14,50,2021-09-01,122,172,48,246
14,50,2021-10-01,246,252,293,205
14,50,2021-11-01,205,30,212,23
14,50,2021-12-01,23,206,163,66
14,50,2022-01-01,66,251,316,1
14,50,2022-02-01,1,264,251,14
14,50,2022-03-01,14,21,31,4
14,50,2022-04-01,4,293,173,124
14,50,2022-05-01,124,0,36,88
14,50,2022-06-01,88,71,84,75
14,50,2022-07-01,75,277,262,90
14,50,2022-08-01,90,42,14,118
14,50,2022-09-01,118,20,27,111
14,50,2022-10-01,111,104,7,208
14,50,2022-11-01,208,103,182,129
14,50,2022-12-01,129,280,395,14
14,50,2023-01-01,14,45,22,37
14,50,2023-02-01,37,22,26,33
14,50,2023-03-01,33,86,45,74
14,50,2023-04-01,74,274,189,159
14,50,2023-05-01,159,185,21,323
14,50,2023-06-01,323,249,553,19
14,50,2023-07-01,19,211,43,187
14,50,2023-08-01,187,7,80,114
14,50,2023-09-01,114,285,272,127
14,50,2023-10-01,127,29,25,131
14,50,2023-11-01,131,45,146,30
14,50,2023-12-01,30,159,145,44
14,51,2021-01-01,346,126,75,397
14,51,2021-02-01,397,201,426,172
14,51,2021-03-01,172,271,11,432
14,51,2021-04-01,432,221,154,499
14,51,2021-05-01,499,63,272,290
14,51,2021-06-01,290,111,270,131
14,51,2021-07-01,131,203,141,193
14,51,2021-08-01,193,14,58,149
14,51,2021-09-01,149,130,143,136
14,51,2021-10-01,136,206,308,34
14,51,2021-11-01,34,60,56,38
14,51,2021-12-01,38,164,176,26
14,51,2022-01-01,26,188,22,192
14,51,2022-02-01,192,192,158,226
14,51,2022-03-01,226,159,263,122
14,51,2022-04-01,122,182,60,244
14,51,2022-05-01,244,52,240,56
14,51,2022-06-01,56,138,4,190
14,51,2022-07-01,190,165,129,226
14,51,2022-08-01,226,132,283,75
14,51,2022-09-01,75,106,121,60
14,51,2022-10-01,60,159,145,74
14,51,2022-11-01,74,278,160,192
14,51,2022-12-01,192,36,57,171
14,51,2023-01-01,171,256,103,324
14,51,2023-02-01,324,91,38,377
14,51,2023-03-01,377,33,329,81
14,51,2023-04-01,81,173,222,32
14,51,2023-05-01,32,192,62,162
14,51,2023-06-01,162,269,38,393
14,51,2023-07-01,393,25,125,293
14,51,2023-08-01,293,251,308,236
14,51,2023-09-01,236,7,211,32
14,51,2023-10-01,32,25,16,41
14,51,2023-11-01,41,111,65,87
14,51,2023-12-01,87,241,216,112
14,52,2021-01-01,413,124,56,481
14,52,2021-02-01,481,130,115,496
14,52,2021-03-01,496,215,208,503
14,52,2021-04-01,503,233,617,119
14,52,2021-05-01,119,160,117,162
14,52,2021-06-01,162,60,40,182
14,52,2021-07-01,182,232,61,353
14,52,2021-08-01,353,62,18,397
14,52,2021-09-01,397,167,106,458
14,52,2021-10-01,458,34,412,80
14,52,2021-11-01,80,49,93,36
14,52,2021-12-01,36,286,184,138
14,52,2022-01-01,138,30,81,87
14,52,2022-02-01,87,214,110,191
14,52,2022-03-01,191,151,3,339
14,52,2022-04-01,339,221,185,375
14,52,2022-05-01,375,237,386,226
14,52,2022-06-01,226,164,288,102
14,52,2022-07-01,102,23,71,54
14,52,2022-08-01,54,162,211,5
14,52,2022-09-01,5,24,8,21
14,52,2022-10-01,21,127,72,76
14,52,2022-11-01,76,104,7,173
14,52,2022-12-01,173,264,257,180
14,52,2023-01-01,180,150,307,23
14,52,2023-02-01,23,276,287,12
14,52,2023-03-01,12,34,20,26
14,52,2023-04-01,26,158,163,21
14,52,2023-05-01,21,220,62,179
14,52,2023-06-01,179,141,12,308
14,52,2023-07-01,308,1,195,114
14,52,2023-08-01,114,6,8,112
14,52,2023-09-01,112,160,4,268
14,52,2023-10-01,268,173,402,39
14,52,2023-11-01,39,47,6,80
14,52,2023-12-01,80,208,229,59
14,53,2021-01-01,65,56,24,97
14,53,2021-02-01,97,84,60,121
14,53,2021-03-01,121,241,82,280
14,53,2021-04-01,280,111,157,234
14,53,2021-05-01,234,31,155,110
14,53,2021-06-01,110,194,72,232
14,53,2021-07-01,232,38,32,238
14,53,2021-08-01,238,40,65,213
14,53,2021-09-01,213,231,94,350
14,53,2021-10-01,350,10,189,171
14,53,2021-11-01,171,185,173,183
14,53,2021-12-01,183,187,191,179
14,53,2022-01-01,179,264,75,368
14,53,2022-02-01,368,274,418,224
14,53,2022-03-01,224,3,115,112
14,53,2022-04-01,112,88,151,49
14,53,2022-05-01,49,176,78,147
14,53,2022-06-01,147,195,230,112
14,53,2022-07-01,112,4,75,41
14,53,2022-08-01,41,166,8,199
14,53,2022-09-01,199,127,285,41
14,53,2022-10-01,41,56,45,52
14,53,2022-11-01,52,190,60,182
14,53,2022-12-01,182,194,213,163
14,53,2023-01-01,163,107,244,26
14,53,2023-02-01,26,138,147,17
14,53,2023-03-01,17,160,172,5
14,53,2023-04-01,5,154,120,39
14,53,2023-05-01,39,23,15,47
14,53,2023-06-01,47,99,141,5
14,53,2023-07-01,5,107,101,11
14,53,2023-08-01,11,189,165,35
14,53,2023-09-01,35,117,8,144
14,53,2023-10-01,144,60,0,204
14,53,2023-11-01,204,29,52,181
14,53,2023-12-01,181,284,65,400
14,54,2021-01-01,93,47,110,30
14,54,2021-02-01,30,141,101,70
14,54,2021-03-01,70,215,118,167
14,54,2021-04-01,167,216,118,265
14,54,2021-05-01,265,15,209,71
14,54,2021-06-01,71,208,49,230
14,54,2021-07-01,230,165,135,260
14,54,2021-08-01,260,49,45,264
14,54,2021-09-01,264,239,148,355
14,54,2021-10-01,355,35,45,345
14,54,2021-11-01,345,1,335,11
14,54,2021-12-01,11,56,4,63
14,54,2022-01-01,63,167,29,201
14,54,2022-02-01,201,142,105,238
14,54,2022-03-01,238,118,355,1
14,54,2022-04-01,1,172,7,166
14,54,2022-05-01,166,249,273,142
14,54,2022-06-01,142,152,163,131
14,54,2022-07-01,131,55,75,111
14,54,2022-08-01,111,206,260,57
14,54,2022-09-01,57,93,121,29
14,54,2022-10-01,29,279,71,237
14,54,2022-11-01,237,25,157,105
14,54,2022-12-01,105,15,28,92
14,54,2023-01-01,92,297,284,105
14,54,2023-02-01,105,288,218,175
14,54,2023-03-01,175,22,44,153
14,54,2023-04-01,153,175,305,23
14,54,2023-05-01,23,16,37,2
14,54,2023-06-01,2,131,88,45
14,54,2023-07-01,45,113,114,44
14,54,2023-08-01,44,8,15,37
14,54,2023-09-01,37,66,4,99
14,54,2023-10-01,99,296,279,116
14,54,2023-11-01,116,181,162,135
14,54,2023-12-01,135,139,77,197
14,55,2021-01-01,224,98,120,202
14,55,2021-02-01,202,223,7,418
14,55,2021-03-01,418,90,304,204
14,55,2021-04-01,204,196,302,98
14,55,2021-05-01,98,265,21,342
14,55,2021-06-01,342,12,141,213
14,55,2021-07-01,213,197,109,301
14,55,2021-08-01,301,278,444,135
14,55,2021-09-01,135,57,79,113
14,55,2021-10-01,113,280,149,244
14,55,2021-11-01,244,11,198,57
14,55,2021-12-01,57,194,184,67
14,55,2022-01-01,67,155,87,135
14,55,2022-02-01,135,215,109,241
14,55,2022-03-01,241,53,202,92
14,55,2022-04-01,92,160,179,73
14,55,2022-05-01,73,74,54,93
14,55,2022-06-01,93,279,28,344
14,55,2022-07-01,344,121,98,367
14,55,2022-08-01,367,285,453,199
14,55,2022-09-01,199,274,170,303
14,55,2022-10-01,303,111,147,267
14,55,2022-11-01,267,48,246,69
14,55,2022-12-01,69,171,215,25
14,55,2023-01-01,25,121,61,85
14,55,2023-02-01,85,250,88,247
14,55,2023-03-01,247,113,234,126
14,55,2023-04-01,126,33,30,129
14,55,2023-05-01,129,228,1,356
14,55,2023-06-01,356,124,144,336
14,55,2023-07-01,336,180,349,167
14,55,2023-08-01,167,88,139,116
14,55,2023-09-01,116,124,214,26
14,55,2023-10-01,26,175,139,62
14,55,2023-11-01,62,187,176,73
14,55,2023-12-01,73,245,197,121
14,56,2021-01-01,173,269,114,328
14,56,2021-02-01,328,161,146,343
14,56,2021-03-01,343,46,66,323
14,56,2021-04-01,323,62,219,166
14,56,2021-05-01,166,130,60,236
14,56,2021-06-01,236,242,229,249
14,56,2021-07-01,249,193,366,76
14,56,2021-08-01,76,186,41,221
14,56,2021-09-01,221,214,100,335
14,56,2021-10-01,335,206,35,506
14,56,2021-11-01,506,219,371,354
14,56,2021-12-01,354,261,15,600
14,56,2022-01-01,600,143,368,375
14,56,2022-02-01,375,101,400,76
14,56,2022-03-01,76,145,173,48
14,56,2022-04-01,48,274,234,88
14,56,2022-05-01,88,157,128,117
14,56,2022-06-01,117,68,75,110
14,56,2022-07-01,110,28,137,1
14,56,2022-08-01,1,288,45,244
14,56,2022-09-01,244,211,103,352
14,56,2022-10-01,352,272,70,554
14,56,2022-11-01,554,273,729,98
14,56,2022-12-01,98,292,141,249
14,56,2023-01-01,249,13,47,215
14,56,2023-02-01,215,286,350,151
14,56,2023-03-01,151,299,256,194
14,56,2023-04-01,194,267,441,20
14,56,2023-05-01,20,229,69,180
14,56,2023-06-01,180,132,19,293
14,56,2023-07-01,293,81,88,286
14,56,2023-08-01,286,209,452,43
14,56,2023-09-01,43,52,94,1
14,56,2023-10-01,1,236,150,87
14,56,2023-11-01,87,129,66,150
14,56,2023-12-01,150,23,69,104
14,57,2021-01-01,265,33,149,149
14,57,2021-02-01,149,188,200,137
14,57,2021-03-01,137,101,147,91
14,57,2021-04-01,91,8,63,36
14,57,2021-05-01,36,260,115,181
14,57,2021-06-01,181,79,198,62
14,57,2021-07-01,62,74,76,60
14,57,2021-08-01,60,217,210,67
14,57,2021-09-01,67,251,252,66
14,57,2021-10-01,66,211,233,44
14,57,2021-11-01,44,295,178,161
14,57,2021-12-01,161,132,21,272
14,57,2022-01-01,272,91,100,263
14,57,2022-02-01,263,185,187,261
14,57,2022-03-01,261,33,18,276
14,57,2022-04-01,276,33,189,120
14,57,2022-05-01,120,53,19,154
14,57,2022-06-01,154,76,93,137
14,57,2022-07-01,137,284,277,144
14,57,2022-08-01,144,103,233,14
14,57,2022-09-01,14,210,43,181
14,57,2022-10-01,181,204,265,120
14,57,2022-11-01,120,203,305,18
14,57,2022-12-01,18,50,32,36
14,57,2023-01-01,36,280,140,176
14,57,2023-02-01,176,143,26,293
14,57,2023-03-01,293,56,129,220
14,57,2023-04-01,220,90,280,30
14,57,2023-05-01,30,241,211,60
14,57,2023-06-01,60,37,66,31
14,57,2023-07-01,31,11,15,27
14,57,2023-08-01,27,184,12,199
14,57,2023-09-01,199,242,300,141
14,57,2023-10-01,141,193,170,164
14,57,2023-11-01,164,142,101,205
14,57,2023-12-01,205,230,369,66
14,58,2021-01-01,118,260,151,227
14,58,2021-02-01,227,23,207,43
14,58,2021-03-01,43,153,45,151
14,58,2021-04-01,151,228,157,222
14,58,2021-05-01,222,60,134,148
14,58,2021-06-01,148,92,119,121
14,58,2021-07-01,121,253,351,23
14,58,2021-08-01,23,185,168,40
14,58,2021-09-01,40,261,107,194
14,58,2021-10-01,194,290,470,14
14,58,2021-11-01,14,229,30,213
14,58,2021-12-01,213,41,62,192
14,58,2022-01-01,192,208,251,149
14,58,2022-02-01,149,170,296,23
14,58,2022-03-01,23,244,97,170
14,58,2022-04-01,170,112,168,114
14,58,2022-05-01,114,236,270,80
14,58,2022-06-01,80,154,213,21
14,58,2022-07-01,21,232,31,222
14,58,2022-08-01,222,267,28,461
14,58,2022-09-01,461,261,451,271
14,58,2022-10-01,271,231,231,271
14,58,2022-11-01,271,47,165,153
14,58,2022-12-01,153,254,257,150
14,58,2023-01-01,150,3,46,107
14,58,2023-02-01,107,81,184,4
14,58,2023-03-01,4,240,194,50
14,58,2023-04-01,50,226,149,127
14,58,2023-05-01,127,132,39,220
14,58,2023-06-01,220,118,97,241
14,58,2023-07-01,241,244,186,299
14,58,2023-08-01,299,190,232,257
14,58,2023-09-01,257,259,222,294
14,58,2023-10-01,294,244,276,262
14,58,2023-11-01,262,198,385,75
14,58,2023-12-01,75,64,78,61
14,59,2021-01-01,194,214,237,171
14,59,2021-02-01,171,185,298,58
14,59,2021-03-01,58,112,39,131
14,59,2021-04-01,131,240,340,31
14,59,2021-05-01,31,269,247,53
14,59,2021-06-01,53,226,212,67
14,59,2021-07-01,67,75,74,68
14,59,2021-08-01,68,209,276,1
14,59,2021-09-01,1,273,225,49
14,59,2021-10-01,49,170,169,50
14,59,2021-11-01,50,166,162,54
14,59,2021-12-01,54,222,10,266
14,59,2022-01-01,266,28,248,46
14,59,2022-02-01,46,210,200,56
14,59,2022-03-01,56,268,323,1
14,59,2022-04-01,1,58,23,36
14,59,2022-05-01,36,56,0,92
14,59,2022-06-01,92,12,17,87
14,59,2022-07-01,87,268,88,267
14,59,2022-08-01,267,40,201,106
14,59,2022-09-01,106,220,228,98
14,59,2022-10-01,98,196,200,94
14,59,2022-11-01,94,177,254,17
14,59,2022-12-01,17,230,66,181
14,59,2023-01-01,181,95,143,133
14,59,2023-02-01,133,0,49,84
14,59,2023-03-01,84,118,155,47
14,59,2023-04-01,47,28,9,66
14,59,2023-05-01,66,129,76,119
14,59,2023-06-01,119,207,202,124
14,59,2023-07-01,124,223,186,161
14,59,2023-08-01,161,176,29,308
14,59,2023-09-01,308,190,424,74
14,59,2023-10-01,74,156,205,25
14,59,2023-11-01,25,99,107,17
14,59,2023-12-01,17,229,135,111
14,60,2021-01-01,398,220,386,232
14,60,2021-02-01,232,297,217,312
14,60,2021-03-01,312,289,562,39
14,60,2021-04-01,39,119,23,135
14,60,2021-05-01,135,148,65,218
14,60,2021-06-01,218,0,190,28
14,60,2021-07-01,28,125,148,5
14,60,2021-08-01,5,255,42,218
14,60,2021-09-01,218,111,238,91
14,60,2021-10-01,91,51,52,90
14,60,2021-11-01,90,280,6,364
14,60,2021-12-01,364,283,275,372
14,60,2022-01-01,372,145,271,246
14,60,2022-02-01,246,262,122,386
14,60,2022-03-01,386,221,57,550
14,60,2022-04-01,550,100,198,452
14,60,2022-05-01,452,218,28,642
14,60,2022-06-01,642,213,289,566
14,60,2022-07-01,566,82,555,93
14,60,2022-08-01,93,240,130,203
14,60,2022-09-01,203,93,15,281
14,60,2022-10-01,281,105,279,107
14,60,2022-11-01,107,208,15,300
14,60,2022-12-01,300,263,95,468
14,60,2023-01-01,468,105,557,16
14,60,2023-02-01,16,256,149,123
14,60,2023-03-01,123,216,198,141
14,60,2023-04-01,141,217,350,8
14,60,2023-05-01,8,176,183,1
14,60,2023-06-01,1,14,0,15
14,60,2023-07-01,15,70,30,55
14,60,2023-08-01,55,133,149,39
14,60,2023-09-01,39,140,110,69
14,60,2023-10-01,69,2,16,55
14,60,2023-11-01,55,250,38,267
14,60,2023-12-01,267,234,275,226
14,61,2021-01-01,398,179,103,474
14,61,2021-02-01,474,269,584,159
14,61,2021-03-01,159,129,136,152
14,61,2021-04-01,152,183,242,93
14,61,2021-05-01,93,257,30,320
14,61,2021-06-01,320,212,443,89
14,61,2021-07-01,89,172,59,202
14,61,2021-08-01,202,68,117,153
14,61,2021-09-01,153,145,257,41
14,61,2021-10-01,41,259,49,251
14,61,2021-11-01,251,20,14,257
14,61,2021-12-01,257,82,222,117
14,61,2022-01-01,117,55,169,3
14,61,2022-02-01,3,175,177,1
14,61,2022-03-01,1,217,208,10
14,61,2022-04-01,10,67,58,19
14,61,2022-05-01,19,24,31,12
14,61,2022-06-01,12,230,198,44
14,61,2022-07-01,44,49,25,68
14,61,2022-08-01,68,26,25,69
14,61,2022-09-01,69,26,49,46
14,61,2022-10-01,46,32,70,8
14,61,2022-11-01,8,128,128,8
14,61,2022-12-01,8,59,24,43
14,61,2023-01-01,43,25,15,53
14,61,2023-02-01,53,206,22,237
14,61,2023-03-01,237,181,336,82
14,61,2023-04-01,82,180,146,116
14,61,2023-05-01,116,228,79,265
14,61,2023-06-01,265,269,17,517
14,61,2023-07-01,517,215,366,366
14,61,2023-08-01,366,151,215,302
14,61,2023-09-01,302,69,170,201
14,61,2023-10-01,201,180,296,85
14,61,2023-11-01,85,170,161,94
14,61,2023-12-01,94,206,71,229
14,62,2021-01-01,113,65,95,83
14,62,2021-02-01,83,106,49,140
14,62,2021-03-01,140,151,83,208
14,62,2021-04-01,208,77,103,182
14,62,2021-05-01,182,77,149,110
14,62,2021-06-01,110,175,41,244
14,62,2021-07-01,244,158,143,259
14,62,2021-08-01,259,122,205,176
14,62,2021-09-01,176,39,214,1
14,62,2021-10-01,1,286,218,69
14,62,2021-11-01,69,132,11,190
14,62,2021-12-01,190,173,114,249
14,62,2022-01-01,249,132,182,199
14,62,2022-02-01,199,140,218,121
14,62,2022-03-01,121,86,137,70
14,62,2022-04-01,70,114,34,150
14,62,2022-05-01,150,230,358,22
14,62,2022-06-01,22,139,120,41
14,62,2022-07-01,41,9,13,37
14,62,2022-08-01,37,116,16,137
14,62,2022-09-01,137,100,191,46
14,62,2022-10-01,46,7,33,20
14,62,2022-11-01,20,241,46,215
14,62,2022-12-01,215,112,7,320
14,62,2023-01-01,320,203,51,472
14,62,2023-02-01,472,246,449,269
14,62,2023-03-01,269,246,180,335
14,62,2023-04-01,335,75,48,362
14,62,2023-05-01,362,242,332,272
14,62,2023-06-01,272,239,93,418
14,62,2023-07-01,418,109,472,55
14,62,2023-08-01,55,62,115,2
14,62,2023-09-01,2,158,104,56
14,62,2023-10-01,56,231,83,204
14,62,2023-11-01,204,257,459,2
14,62,2023-12-01,2,25,0,27
14,63,2021-01-01,233,136,40,329
14,63,2021-02-01,329,198,153,374
14,63,2021-03-01,374,292,356,310
14,63,2021-04-01,310,88,95,303
14,63,2021-05-01,303,73,145,231
14,63,2021-06-01,231,60,268,23
14,63,2021-07-01,23,241,184,80
14,63,2021-08-01,80,152,51,181
14,63,2021-09-01,181,232,360,53
14,63,2021-10-01,53,261,281,33
14,63,2021-11-01,33,146,61,118
14,63,2021-12-01,118,200,146,172
14,63,2022-01-01,172,148,222,98
14,63,2022-02-01,98,1,64,35
14,63,2022-03-01,35,120,99,56
14,63,2022-04-01,56,251,71,236
14,63,2022-05-01,236,29,237,28
14,63,2022-06-01,28,216,4,240
14,63,2022-07-01,240,30,212,58
14,63,2022-08-01,58,71,57,72
14,63,2022-09-01,72,13,13,72
14,63,2022-10-01,72,269,288,53
14,63,2022-11-01,53,250,264,39
14,63,2022-12-01,39,92,40,91
14,63,2023-01-01,91,291,222,160
14,63,2023-02-01,160,178,289,49
14,63,2023-03-01,49,284,186,147
14,63,2023-04-01,147,91,56,182
14,63,2023-05-01,182,82,259,5
14,63,2023-06-01,5,59,0,64
14,63,2023-07-01,64,11,39,36
14,63,2023-08-01,36,120,155,1
14,63,2023-09-01,1,188,87,102
14,63,2023-10-01,102,63,129,36
14,63,2023-11-01,36,3,37,2
14,63,2023-12-01,2,201,116,87
14,64,2021-01-01,191,59,111,139
14,64,2021-02-01,139,146,70,215
14,64,2021-03-01,215,176,198,193
14,64,2021-04-01,193,29,152,70
14,64,2021-05-01,70,124,70,124
14,64,2021-06-01,124,289,241,172
14,64,2021-07-01,172,67,206,33
14,64,2021-08-01,33,210,111,132
14,64,2021-09-01,132,239,290,81
14,64,2021-10-01,81,6,35,52
14,64,2021-11-01,52,113,74,91
14,64,2021-12-01,91,91,169,13
14,64,2022-01-01,13,64,60,17
14,64,2022-02-01,17,295,303,9
14,64,2022-03-01,9,26,4,31
14,64,2022-04-01,31,205,106,130
14,64,2022-05-01,130,271,266,135
14,64,2022-06-01,135,222,138,219
14,64,2022-07-01,219,113,153,179
14,64,2022-08-01,179,124,115,188
14,64,2022-09-01,188,9,136,61
14,64,2022-10-01,61,158,70,149
14,64,2022-11-01,149,51,154,46
14,64,2022-12-01,46,148,178,16
14,64,2023-01-01,16,124,13,127
14,64,2023-02-01,127,271,237,161
14,64,2023-03-01,161,264,273,152
14,64,2023-04-01,152,260,357,55
14,64,2023-05-01,55,87,118,24
14,64,2023-06-01,24,5,4,25
14,64,2023-07-01,25,186,207,4
14,64,2023-08-01,4,125,106,23
14,64,2023-09-01,23,174,31,166
14,64,2023-10-01,166,44,37,173
14,64,2023-11-01,173,70,11,232
14,64,2023-12-01,232,38,179,91
14,65,2021-01-01,137,120,165,92
14,65,2021-02-01,92,67,95,64
14,65,2021-03-01,64,75,133,6
14,65,2021-04-01,6,237,138,105
14,65,2021-05-01,105,99,178,26
14,65,2021-06-01,26,295,109,212
14,65,2021-07-01,212,282,48,446
14,65,2021-08-01,446,134,319,261
14,65,2021-09-01,261,188,193,256
14,65,2021-10-01,256,105,213,148
14,65,2021-11-01,148,80,181,47
14,65,2021-12-01,47,218,120,145
14,65,2022-01-01,145,241,316,70
14,65,2022-02-01,70,258,56,272
14,65,2022-03-01,272,91,14,349
14,65,2022-04-01,349,59,18,390
14,65,2022-05-01,390,195,548,37
14,65,2022-06-01,37,192,133,96
14,65,2022-07-01,96,292,246,142
14,65,2022-08-01,142,98,184,56
14,65,2022-09-01,56,3,33,26
14,65,2022-10-01,26,99,3,122
14,65,2022-11-01,122,21,136,7
14,65,2022-12-01,7,80,14,73
14,65,2023-01-01,73,213,19,267
14,65,2023-02-01,267,242,142,367
14,65,2023-03-01,367,195,512,50
14,65,2023-04-01,50,3,45,8
14,65,2023-05-01,8,236,66,178
14,65,2023-06-01,178,19,64,133
14,65,2023-07-01,133,251,145,239
14,65,2023-08-01,239,76,294,21
14,65,2023-09-01,21,16,10,27
14,65,2023-10-01,27,174,91,110
14,65,2023-11-01,110,83,93,100
14,65,2023-12-01,100,113,192,21
14,66,2021-01-01,333,70,236,167
14,66,2021-02-01,167,157,93,231
14,66,2021-03-01,231,262,380,113
14,66,2021-04-01,113,86,185,14
14,66,2021-05-01,14,181,98,97
14,66,2021-06-01,97,200,172,125
14,66,2021-07-01,125,31,24,132
14,66,2021-08-01,132,220,176,176
14,66,2021-09-01,176,198,352,22
14,66,2021-10-01,22,279,254,47
14,66,2021-11-01,47,277,243,81
14,66,2021-12-01,81,146,76,151
14,66,2022-01-01,151,279,412,18
14,66,2022-02-01,18,106,21,103
14,66,2022-03-01,103,160,57,206
14,66,2022-04-01,206,92,167,131
14,66,2022-05-01,131,49,109,71
14,66,2022-06-01,71,111,82,100
14,66,2022-07-01,100,190,13,277
14,66,2022-08-01,277,206,33,450
14,66,2022-09-01,450,80,268,262
14,66,2022-10-01,262,147,169,240
14,66,2022-11-01,240,167,301,106
14,66,2022-12-01,106,9,87,28
14,66,2023-01-01,28,258,137,149
14,66,2023-02-01,149,296,294,151
14,66,2023-03-01,151,223,124,250
14,66,2023-04-01,250,211,322,139
14,66,2023-05-01,139,182,137,184
14,66,2023-06-01,184,116,221,79
14,66,2023-07-01,79,171,148,102
14,66,2023-08-01,102,242,98,246
14,66,2023-09-01,246,283,375,154
14,66,2023-10-01,154,117,255,16
14,66,2023-11-01,16,293,135,174
14,66,2023-12-01,174,168,68,274
14,67,2021-01-01,187,248,305,130
14,67,2021-02-01,130,71,124,77
14,67,2021-03-01,77,259,203,133
14,67,2021-04-01,133,62,168,27
14,67,2021-05-01,27,25,14,38
14,67,2021-06-01,38,79,42,75
14,67,2021-07-01,75,281,199,157
14,67,2021-08-01,157,206,121,242
14,67,2021-09-01,242,185,141,286
14,67,2021-10-01,286,218,488,16
14,67,2021-11-01,16,217,82,151
14,67,2021-12-01,151,43,172,22
14,67,2022-01-01,22,152,139,35
14,67,2022-02-01,35,169,40,164
14,67,2022-03-01,164,276,180,260
14,67,2022-04-01,260,100,324,36
14,67,2022-05-01,36,266,182,120
14,67,2022-06-01,120,146,198,68
14,67,2022-07-01,68,64,121,11
14,67,2022-08-01,11,155,108,58
14,67,2022-09-01,58,54,79,33
14,67,2022-10-01,33,251,50,234
14,67,2022-11-01,234,15,41,208
14,67,2022-12-01,208,66,197,77
14,67,2023-01-01,77,119,125,71
14,67,2023-02-01,71,280,166,185
14,67,2023-03-01,185,275,177,283
14,67,2023-04-01,283,290,236,337
14,67,2023-05-01,337,239,230,346
14,67,2023-06-01,346,262,496,112
14,67,2023-07-01,112,203,289,26
14,67,2023-08-01,26,176,120,82
14,67,2023-09-01,82,172,92,162
14,67,2023-10-01,162,90,213,39
14,67,2023-11-01,39,168,134,73
14,67,2023-12-01,73,55,96,32
14,68,2021-01-01,114,107,83,138
14,68,2021-02-01,138,190,42,286
14,68,2021-03-01,286,105,154,237
14,68,2021-04-01,237,79,137,179
14,68,2021-05-01,179,128,271,36
14,68,2021-06-01,36,47,32,51
14,68,2021-07-01,51,263,291,23
14,68,2021-08-01,23,180,101,102
14,68,2021-09-01,102,209,11,300
14,68,2021-10-01,300,211,18,493
14,68,2021-11-01,493,202,614,81
14,68,2021-12-01,81,138,53,166
14,68,2022-01-01,166,106,189,83
14,68,2022-02-01,83,205,46,242
14,68,2022-03-01,242,236,314,164
14,68,2022-04-01,164,175,221,118
14,68,2022-05-01,118,269,61,326
14,68,2022-06-01,326,192,433,85
14,68,2022-07-01,85,57,93,49
14,68,2022-08-01,49,260,74,235
14,68,2022-09-01,235,5,209,31
14,68,2022-10-01,31,41,40,32
14,68,2022-11-01,32,7,10,29
14,68,2022-12-01,29,147,82,94
14,68,2023-01-01,94,52,132,14
14,68,2023-02-01,14,132,45,101
14,68,2023-03-01,101,230,184,147
14,68,2023-04-01,147,292,75,364
14,68,2023-05-01,364,298,343,319
14,68,2023-06-01,319,121,34,406
14,68,2023-07-01,406,262,65,603
14,68,2023-08-01,603,298,581,320
14,68,2023-09-01,320,109,68,361
14,68,2023-10-01,361,283,559,85
14,68,2023-11-01,85,50,52,83
14,68,2023-12-01,83,116,50,149
14,69,2021-01-01,131,133,220,44
14,69,2021-02-01,44,195,53,186
14,69,2021-03-01,186,265,230,221
14,69,2021-04-01,221,256,113,364
14,69,2021-05-01,364,57,251,170
14,69,2021-06-01,170,83,53,200
14,69,2021-07-01,200,291,443,48
14,69,2021-08-01,48,136,173,11
14,69,2021-09-01,11,169,66,114
14,69,2021-10-01,114,299,305,108
14,69,2021-11-01,108,116,68,156
14,69,2021-12-01,156,118,0,274
14,69,2022-01-01,274,21,164,131
14,69,2022-02-01,131,61,152,40
14,69,2022-03-01,40,134,110,64
14,69,2022-04-01,64,261,103,222
14,69,2022-05-01,222,93,125,190
14,69,2022-06-01,190,189,368,11
14,69,2022-07-01,11,67,41,37
14,69,2022-08-01,37,89,109,17
14,69,2022-09-01,17,150,112,55
14,69,2022-10-01,55,148,141,62
14,69,2022-11-01,62,65,26,101
14,69,2022-12-01,101,226,1,326
14,69,2023-01-01,326,57,77,306
14,69,2023-02-01,306,218,351,173
14,69,2023-03-01,173,193,329,37
14,69,2023-04-01,37,116,5,148
14,69,2023-05-01,148,121,37,232
14,69,2023-06-01,232,260,318,174
14,69,2023-07-01,174,248,261,161
14,69,2023-08-01,161,231,48,344
14,69,2023-09-01,344,52,279,117
