sale_id,store_id,product_id,customer_id,quantity,price,discount,sale_date,revenue
14540,6,48,C554,3,138,7.03,2023-01-19 17:57:40,372.6
14541,8,47,C458,1,364,10.11,2021-04-05 18:30:32,309.4
14542,4,12,C1417,1,300,15.4,2021-09-30 08:59:11,285.0
14543,6,55,C1286,2,426,19.4,2021-02-13 04:19:34,852.0
14544,11,39,C1096,2,159,19.77,2023-08-24 09:27:39,302.09999999999997
14545,2,46,C1467,2,39,6.61,2021-02-27 12:33:41,78.0
14546,2,84,C1124,3,286,3.79,2022-06-02 07:19:54,686.4000000000001
14547,9,23,C191,2,259,8.88,2023-08-29 10:25:45,414.40000000000003
14548,9,40,C1568,1,369,13.31,2021-03-27 03:31:30,332.1
14549,13,72,C871,5,21,4.08,2022-12-04 06:45:54,89.25
14550,5,77,C1395,4,477,16.0,2023-02-07 17:00:56,1908.0
14551,12,63,C1268,5,245,16.74,2023-07-08 06:29:51,1102.5
14552,15,47,C1280,4,152,14.68,2021-03-31 18:03:20,486.40000000000003
14553,11,95,C1994,2,106,9.68,2021-05-10 15:28:10,190.8
14554,2,68,C862,4,74,3.05,2022-11-27 03:14:51,236.8
14555,2,99,C223,2,21,4.68,2021-03-24 05:47:19,33.6
14556,9,72,C1246,1,192,17.28,2021-06-03 00:32:02,192.0
14557,14,64,C105,5,119,12.32,2021-07-28 17:48:07,595.0
14558,1,88,C1255,3,138,18.58,2023-08-28 00:48:38,331.20000000000005
14559,8,10,C950,1,477,12.64,2022-01-19 05:48:49,453.15
14560,7,48,C135,3,325,1.12,2023-04-01 04:15:41,780.0
14561,11,91,C1131,4,120,4.09,2021-05-22 17:04:30,432.0
14562,15,21,C788,1,122,16.09,2023-08-11 00:54:03,122.0
14563,6,69,C150,2,50,5.43,2022-09-11 09:47:18,85.0
14564,12,47,C1762,4,187,13.55,2021-07-14 16:11:17,673.2
14565,6,92,C634,1,106,1.52,2021-10-23 19:19:37,84.80000000000001
14566,6,20,C1453,3,153,2.0,2023-08-08 05:23:32,413.1
14567,8,73,C1924,4,369,11.97,2023-10-26 17:47:23,1402.2
14568,1,47,C534,1,396,6.0,2023-05-08 23:10:43,376.2
14569,7,59,C1159,1,22,9.25,2021-11-24 10:42:52,20.9
14570,12,34,C1888,3,122,18.41,2021-11-16 04:33:10,292.8
14571,5,97,C1976,4,253,0.11,2023-09-02 21:04:42,961.4
14572,6,49,C1522,2,39,12.55,2023-08-10 17:37:15,74.1
14573,10,95,C815,3,106,4.73,2022-11-07 21:33:29,270.3
14574,13,72,C43,4,152,19.04,2021-10-15 06:05:44,608.0
14575,4,80,C459,4,308,14.54,2023-10-21 12:33:05,1108.8
14576,6,8,C1730,3,437,17.48,2023-06-04 06:39:00,1245.45
14577,15,98,C1297,3,180,17.64,2023-05-30 02:51:15,459.0
14578,10,72,C481,1,22,0.98,2022-02-04 20:05:33,17.6
14579,5,7,C1920,3,497,15.35,2022-07-22 19:00:34,1192.8
14580,4,92,C1288,3,176,8.2,2022-07-29 16:00:37,528.0
14581,11,5,C1205,5,475,6.39,2023-02-01 12:57:02,2256.25
14582,6,53,C1144,1,190,10.16,2021-08-04 07:38:31,190.0
14583,1,92,C1978,1,187,13.63,2023-03-16 01:20:39,177.65
14584,6,90,C914,5,63,4.14,2023-06-03 17:57:07,283.5
14585,14,59,C657,4,62,16.54,2023-02-15 05:02:46,223.20000000000002
14586,10,68,C1631,3,63,18.21,2022-09-15 07:15:05,179.54999999999998
14587,11,59,C1925,1,21,14.76,2022-09-30 19:23:23,21.0
14588,14,60,C373,1,259,19.61,2023-07-15 11:26:50,207.20000000000002
14589,10,22,C834,3,477,16.39,2023-07-04 22:51:03,1431.0
14590,11,35,C78,2,409,16.62,2022-09-22 11:48:46,654.4000000000001
14591,7,87,C867,5,60,5.18,2021-09-19 22:23:05,285.0
14592,12,56,C1537,3,119,15.68,2023-11-05 03:16:19,321.3
14593,7,74,C351,5,120,4.7,2022-05-09 16:36:59,540.0
14594,13,70,C1439,3,57,17.2,2022-01-15 15:22:02,145.35
14595,6,51,C999,2,253,8.06,2021-10-03 19:59:00,404.8
14596,12,17,C1425,2,396,10.76,2022-06-07 05:29:07,752.4
14597,9,49,C713,2,149,3.55,2022-11-23 07:25:42,283.09999999999997
14598,5,42,C761,3,119,10.14,2022-09-07 18:13:13,321.3
14599,14,58,C1907,2,227,6.38,2021-01-07 19:06:21,431.29999999999995
14600,10,44,C1230,5,487,0.8,2022-04-10 06:58:33,2191.5
14601,6,59,C1736,2,72,2.84,2022-10-24 16:12:12,129.6
14602,14,86,C508,2,240,0.19,2023-08-08 21:36:25,456.0
14603,13,80,C504,3,450,0.01,2021-12-25 04:42:13,1215.0
14604,2,22,C452,5,157,13.19,2023-08-11 11:47:35,785.0
14605,13,45,C1455,2,406,5.02,2022-10-03 00:06:59,812.0
14606,6,67,C1246,4,120,16.54,2023-08-18 15:30:39,384.0
14607,9,18,C1817,3,477,6.19,2021-08-18 21:03:25,1216.35
14608,4,39,C114,4,164,6.98,2021-11-02 10:34:18,524.8000000000001
14609,13,26,C1954,5,109,19.34,2022-06-04 18:46:32,436.0
14610,13,64,C1962,1,106,9.75,2023-07-31 21:48:52,84.80000000000001
14611,1,77,C87,1,109,17.72,2023-01-03 09:12:23,103.55
14612,7,88,C1729,4,475,12.65,2021-02-28 16:13:17,1805.0
14613,7,98,C961,3,364,12.26,2023-06-06 19:53:48,928.1999999999999
14614,6,89,C1749,3,305,14.89,2023-09-25 01:08:03,869.25
14615,2,39,C1587,2,187,1.51,2021-01-11 18:13:09,317.9
14616,15,49,C1027,1,122,11.71,2022-07-22 03:51:09,109.8
14617,5,78,C209,5,384,10.42,2022-03-05 23:29:01,1920.0
14618,4,79,C809,2,310,19.45,2022-06-13 23:18:49,620.0
14619,8,76,C1909,5,401,10.54,2021-11-14 08:28:06,1604.0
14620,5,92,C1828,2,136,8.33,2022-02-12 14:23:29,217.60000000000002
14621,4,15,C1545,2,353,3.91,2022-04-12 09:48:35,706.0
14622,15,9,C9,3,426,2.6,2021-12-14 14:20:40,1214.1
14623,4,72,C1824,3,216,9.91,2023-09-01 23:57:46,615.6
14624,11,44,C1141,5,475,13.17,2021-02-17 12:23:32,1900.0
14625,6,13,C1699,2,466,14.03,2021-03-05 02:47:12,792.1999999999999
14626,8,58,C25,3,364,19.01,2022-05-23 11:29:08,982.8000000000001
14627,4,34,C357,2,403,16.07,2023-09-11 15:57:02,765.6999999999999
14628,9,11,C46,5,435,17.19,2021-03-16 18:05:23,2175.0
14629,13,86,C1132,2,159,0.66,2023-01-19 09:46:31,302.09999999999997
14630,3,78,C942,2,299,3.5,2022-09-24 21:58:46,598.0
14631,12,81,C889,5,149,8.01,2023-01-25 00:20:19,707.75
14632,5,60,C988,1,305,1.64,2021-03-09 11:56:37,259.25
14633,15,77,C134,2,325,14.79,2023-08-26 10:06:39,585.0
14634,3,98,C346,2,300,3.65,2021-02-24 01:55:19,480.0
14635,15,12,C144,1,157,12.7,2021-10-29 14:04:49,141.3
14636,1,86,C658,1,222,16.0,2023-09-01 18:26:25,177.60000000000002
14637,14,50,C624,4,384,14.95,2022-02-12 02:27:46,1536.0
14638,12,75,C262,3,109,17.81,2021-07-14 20:07:42,294.3
14639,6,13,C914,1,306,17.91,2023-07-15 22:35:55,275.40000000000003
14640,2,72,C1208,2,157,17.57,2023-06-21 05:49:48,251.20000000000002
14641,2,85,C702,2,337,12.19,2021-03-19 09:58:51,572.9
14642,4,99,C81,1,369,5.38,2021-07-19 05:46:44,313.65
14643,3,24,C107,1,21,15.7,2022-10-23 22:13:40,18.900000000000002
14644,12,72,C1332,3,412,14.84,2023-09-08 15:29:56,988.8000000000001
14645,4,28,C754,5,157,12.1,2023-02-05 17:17:46,628.0
14646,5,35,C1134,5,477,7.92,2023-03-03 13:09:49,2027.25
14647,9,7,C261,5,409,17.25,2023-03-29 11:15:19,1840.5
14648,4,13,C1062,1,180,17.38,2022-04-04 18:31:16,153.0
14649,5,76,C464,5,369,16.59,2022-02-13 23:54:27,1568.25
14650,12,49,C1456,3,310,5.11,2021-02-20 01:49:15,837.0
14651,7,78,C756,5,259,5.33,2023-10-02 23:43:01,1295.0
14652,8,91,C1031,5,337,19.26,2022-05-04 06:04:49,1516.5
14653,5,63,C1294,4,487,15.3,2023-10-25 22:17:46,1655.8
14654,13,61,C305,4,245,1.7,2021-02-20 00:37:42,980.0
14655,5,43,C280,4,72,15.44,2021-01-02 19:37:47,244.79999999999998
14656,2,99,C467,4,159,14.99,2022-07-20 10:55:55,540.6
14657,13,50,C1402,1,159,6.07,2023-11-13 04:10:02,159.0
14658,4,28,C29,2,39,10.64,2023-10-22 09:53:11,78.0
14659,6,22,C545,4,122,17.02,2022-05-28 20:43:29,488.0
14660,11,97,C980,3,299,4.21,2022-05-04 04:20:11,897.0
14661,15,21,C1005,3,152,18.15,2021-10-02 02:20:18,456.0
14662,9,5,C999,1,240,16.56,2022-04-07 23:32:01,240.0
14663,4,70,C1341,4,318,12.92,2022-09-09 06:04:06,1017.6
14664,4,89,C797,5,325,13.04,2022-04-22 03:51:14,1300.0
14665,6,28,C1565,4,120,1.02,2021-08-05 21:32:04,384.0
14666,9,28,C177,4,227,17.36,2021-02-26 21:31:15,771.8
14667,7,51,C1886,4,466,1.89,2021-12-06 21:00:15,1584.3999999999999
14668,1,43,C1904,1,356,10.71,2021-11-23 23:19:27,338.2
14669,5,5,C506,1,322,0.38,2023-03-08 10:30:56,257.6
14670,15,39,C928,3,477,4.5,2022-11-24 07:46:12,1144.8
14671,4,92,C489,1,397,3.8,2023-08-10 17:08:35,397.0
14672,5,13,C469,3,466,9.17,2022-06-20 12:03:42,1188.3
14673,7,95,C48,1,253,15.93,2021-02-27 01:14:02,215.04999999999998
14674,13,86,C1491,5,39,8.04,2022-09-19 02:00:03,156.0
14675,9,13,C1478,4,487,12.08,2021-11-19 14:37:34,1948.0
14676,4,64,C1175,5,39,15.87,2023-06-11 17:18:53,185.25
14677,11,8,C220,1,62,14.21,2022-11-30 03:06:29,58.9
14678,14,41,C286,4,164,6.7,2021-01-28 18:35:04,590.4
14679,8,75,C1584,2,409,15.11,2023-06-02 07:01:58,695.3
14680,8,16,C529,4,136,0.75,2023-09-11 15:25:34,489.6
14681,6,19,C1611,3,149,17.74,2022-01-26 15:54:42,424.65
14682,5,16,C71,2,180,3.15,2022-05-27 23:01:36,324.0
14683,7,88,C693,3,57,9.03,2023-05-19 17:25:21,136.8
14684,13,90,C1383,4,369,8.6,2021-12-16 07:30:29,1254.6
14685,7,5,C157,2,475,5.02,2023-03-27 17:07:24,902.5
14686,6,49,C1190,2,422,3.55,2022-01-10 06:32:56,717.4
14687,9,6,C1960,4,308,13.85,2021-08-21 15:37:04,1047.2
14688,6,94,C1558,4,335,2.53,2022-11-25 01:34:22,1340.0
14689,10,43,C879,5,39,16.34,2023-09-24 13:07:53,195.0
14690,14,63,C797,2,344,11.25,2022-03-05 17:38:01,653.6
14691,12,41,C1914,5,369,1.71,2023-03-01 09:29:26,1752.75
14692,14,71,C189,1,176,6.51,2023-07-26 15:11:23,167.2
14693,9,64,C1734,3,240,0.24,2023-09-07 12:43:30,612.0
14694,11,78,C1491,4,461,13.12,2023-06-02 11:48:45,1751.8
14695,14,39,C1201,4,152,10.01,2022-01-15 01:35:28,608.0
14696,11,57,C849,2,180,13.79,2021-03-13 00:30:59,306.0
14697,9,13,C1346,1,217,0.37,2022-07-05 09:41:16,173.60000000000002
14698,13,56,C406,4,493,4.15,2022-12-02 01:46:02,1774.8
14699,7,67,C1886,4,299,2.45,2023-06-16 08:49:36,1136.2
14700,13,65,C1067,1,63,11.43,2021-03-22 06:50:38,50.400000000000006
14701,14,65,C771,4,159,12.84,2023-10-09 17:11:50,636.0
14702,15,14,C1826,3,158,19.07,2023-01-21 18:23:22,379.20000000000005
14703,9,98,C914,1,409,14.78,2022-08-25 06:31:59,327.20000000000005
14704,15,94,C1975,5,308,10.07,2023-04-27 15:32:55,1463.0
14705,6,97,C945,1,272,13.67,2023-06-22 04:17:32,258.4
14706,13,63,C635,1,369,5.58,2021-04-28 19:23:34,369.0
14707,1,92,C1757,1,299,0.58,2021-11-12 11:58:16,284.05
14708,14,23,C1072,2,217,16.27,2022-10-22 04:45:30,368.9
14709,11,95,C1525,4,217,7.61,2021-11-08 00:32:29,824.5999999999999
14710,6,70,C1656,2,397,10.54,2022-07-04 13:41:58,754.3
14711,6,47,C1367,1,450,10.47,2021-05-21 12:47:21,382.5
14712,8,27,C1275,3,422,15.98,2023-06-22 22:11:12,1012.8000000000001
14713,2,62,C1876,1,227,9.01,2021-07-06 15:50:07,215.64999999999998
14714,9,36,C1725,4,318,9.08,2021-11-08 16:37:44,1272.0
14715,2,92,C1357,3,497,7.24,2022-04-05 00:39:35,1341.9
14716,12,91,C1318,4,245,7.68,2023-04-28 00:29:44,980.0
14717,12,62,C140,2,403,17.72,2022-03-08 05:50:17,644.8000000000001
14718,14,49,C928,1,384,9.58,2021-08-12 11:29:28,326.4
14719,5,89,C960,1,38,11.24,2021-02-22 02:21:54,34.2
14720,7,32,C444,5,477,11.47,2021-01-16 18:51:27,2146.5
14721,9,75,C648,2,344,0.93,2021-02-19 13:28:37,584.8
14722,13,71,C1351,5,335,3.89,2022-08-29 02:58:22,1591.25
14723,3,100,C305,1,437,11.68,2023-01-25 21:01:14,437.0
14724,3,14,C44,5,409,6.52,2021-04-25 02:46:30,1636.0
14725,1,19,C567,1,153,19.9,2022-04-14 20:01:04,122.4
14726,6,12,C81,1,60,8.52,2022-07-04 18:56:30,48.0
14727,12,10,C467,3,306,3.19,2023-11-12 03:09:43,918.0
14728,10,46,C469,4,406,19.2,2022-01-13 20:18:22,1542.8
14729,2,47,C1718,4,259,16.83,2021-07-30 19:36:13,880.6
14730,8,81,C1577,5,119,6.36,2023-03-06 03:58:13,505.75
14731,5,31,C80,3,136,12.61,2023-10-07 09:56:02,367.2
14732,13,49,C1359,2,74,12.13,2023-04-03 17:38:29,125.8
14733,2,47,C1461,4,240,12.39,2021-11-20 00:29:23,768.0
14734,15,42,C1285,1,422,6.11,2023-09-26 18:21:33,400.9
14735,1,84,C1421,5,22,9.35,2021-01-18 16:00:22,104.5
14736,12,6,C1273,4,57,11.18,2023-05-13 19:32:07,182.4
14737,11,56,C133,4,159,4.93,2022-06-17 18:47:34,540.6
14738,10,88,C1307,1,358,2.89,2021-09-21 01:42:23,322.2
14739,2,29,C807,2,493,10.19,2021-06-17 00:37:58,838.1
14740,10,28,C740,1,401,14.98,2023-10-13 07:15:06,401.0
14741,7,21,C488,5,412,15.43,2023-07-26 01:50:23,2060.0
14742,8,78,C1948,5,109,17.42,2022-01-15 23:11:07,436.0
14743,4,29,C786,1,286,16.58,2021-03-19 07:49:00,271.7
14744,10,3,C619,3,217,19.16,2021-11-25 14:24:58,651.0
14745,3,81,C216,4,392,11.29,2022-12-18 06:08:22,1254.4
14746,11,73,C1886,4,152,13.59,2022-03-24 01:59:07,608.0
14747,1,76,C2,1,250,11.21,2021-12-16 05:18:53,212.5
14748,14,74,C466,4,159,11.7,2023-09-19 13:29:04,508.8
14749,14,66,C424,4,50,0.29,2023-10-31 09:02:28,160.0
14750,1,93,C1586,3,369,0.23,2021-09-14 01:12:18,996.3000000000001
14751,5,18,C1903,1,164,14.75,2022-02-04 18:50:53,139.4
14752,4,56,C1707,1,22,6.76,2021-08-22 00:33:54,22.0
14753,12,4,C1697,1,60,3.98,2022-05-10 01:48:19,54.0
14754,13,16,C1231,3,192,8.98,2023-01-24 18:23:47,489.59999999999997
14755,15,26,C1144,1,497,17.6,2023-03-05 08:24:04,497.0
14756,12,40,C1142,5,272,12.0,2022-10-30 10:56:17,1156.0
14757,2,88,C1538,3,109,17.65,2022-11-13 04:46:28,294.3
14758,14,23,C1695,4,250,2.31,2022-01-08 23:20:43,850.0
14759,8,64,C1752,4,50,13.64,2023-08-11 09:09:33,180.0
14760,12,63,C244,5,194,8.29,2021-04-28 16:20:00,921.5
14761,13,41,C1746,2,450,10.38,2023-05-01 23:44:38,720.0
14762,6,79,C1284,2,38,8.73,2022-07-12 18:50:29,64.6
14763,12,10,C1111,3,422,19.9,2021-02-18 04:26:27,1266.0
14764,1,45,C964,5,299,8.72,2022-09-21 17:15:27,1196.0
14765,7,46,C279,3,116,11.13,2023-10-18 01:01:36,313.2
14766,9,7,C131,1,38,14.45,2021-11-09 12:44:09,34.2
14767,10,51,C619,2,116,14.17,2021-11-27 18:07:05,232.0
14768,8,22,C1260,5,60,10.78,2023-08-08 07:05:59,255.0
14769,5,46,C472,2,136,15.63,2022-04-16 09:26:08,258.4
14770,7,3,C340,2,180,7.7,2023-02-02 21:57:13,360.0
14771,10,22,C1082,2,136,6.01,2022-12-21 21:13:31,244.8
14772,7,58,C634,5,396,10.49,2022-08-11 17:54:06,1782.0
14773,8,65,C1894,4,53,10.12,2023-05-24 00:36:50,169.60000000000002
14774,3,60,C211,1,60,14.7,2022-12-13 16:24:30,48.0
14775,4,31,C731,5,406,2.95,2022-05-26 18:36:25,2030.0
14776,10,41,C1614,2,335,14.25,2021-05-17 14:02:46,569.5
14777,1,22,C1480,2,57,4.81,2023-06-26 18:01:14,91.2
14778,8,22,C1254,3,180,6.35,2021-05-15 05:39:51,459.0
14779,5,93,C418,3,180,8.95,2021-12-30 22:45:28,459.0
14780,6,40,C1244,5,74,17.87,2021-08-20 18:56:52,370.0
14781,10,51,C632,5,149,16.86,2022-02-07 00:55:13,707.75
14782,5,96,C269,3,286,7.63,2021-04-20 19:47:50,686.4000000000001
14783,10,18,C1366,4,153,8.57,2022-11-20 18:53:06,520.1999999999999
14784,10,38,C294,5,153,8.29,2023-08-09 23:10:20,765.0
14785,1,74,C1548,1,437,8.64,2022-12-30 10:16:48,393.3
14786,2,40,C1228,2,240,10.66,2021-08-20 01:14:55,432.0
14787,15,35,C1483,5,318,5.44,2021-05-12 20:19:00,1272.0
14788,6,64,C172,4,72,10.73,2021-05-09 12:31:07,273.59999999999997
14789,9,76,C901,4,364,3.22,2022-11-10 11:35:36,1456.0
14790,15,43,C1874,5,57,15.61,2023-09-04 12:50:24,285.0
14791,14,30,C745,4,22,4.27,2023-05-08 03:53:50,88.0
14792,11,75,C454,3,426,15.46,2021-10-26 18:30:19,1086.3
14793,15,69,C938,3,286,1.68,2021-09-29 20:03:02,858.0
14794,8,67,C1840,2,300,7.04,2021-11-24 09:23:29,480.0
14795,8,15,C1497,5,325,11.09,2021-08-12 06:48:52,1462.5
14796,13,95,C972,2,63,18.62,2023-01-19 19:19:04,107.1
14797,11,81,C1532,2,158,19.98,2021-07-06 02:31:32,300.2
14798,1,61,C1987,5,136,9.77,2023-08-18 22:52:26,544.0
14799,2,45,C299,4,53,5.46,2023-10-27 13:01:35,212.0
14800,10,19,C1179,1,149,3.54,2023-10-27 13:40:28,119.2
14801,9,64,C1656,1,157,13.34,2022-10-16 23:12:43,157.0
14802,7,52,C1685,2,74,7.02,2022-06-19 09:03:29,140.6
14803,10,3,C504,5,55,16.53,2022-02-27 19:12:20,275.0
14804,14,91,C522,4,180,1.9,2023-05-12 02:56:17,576.0
14805,12,2,C1832,3,384,17.98,2021-03-05 03:34:00,1036.8
14806,14,31,C247,3,180,13.4,2023-01-26 00:18:25,459.0
14807,12,6,C1863,2,240,10.99,2021-08-12 06:47:18,432.0
14808,15,52,C1034,2,388,3.68,2021-05-28 13:22:50,776.0
14809,5,67,C1605,2,397,11.46,2021-01-20 08:59:16,674.9
14810,4,88,C1173,2,356,6.85,2021-08-09 06:31:30,605.1999999999999
14811,1,5,C1021,5,306,11.78,2023-01-25 22:42:51,1300.5
14812,4,33,C710,3,497,6.52,2022-05-10 00:25:18,1341.9
14813,4,87,C1389,1,240,16.58,2022-03-04 18:15:35,240.0
14814,10,40,C609,4,152,1.3,2023-08-24 09:32:37,516.8
14815,6,7,C1101,5,39,9.73,2022-05-10 19:59:19,156.0
14816,7,51,C828,4,384,16.11,2021-01-22 01:02:10,1305.6
14817,1,18,C1726,2,497,9.12,2021-07-04 04:58:30,795.2
14818,3,71,C129,2,240,10.21,2022-05-25 15:43:27,432.0
14819,2,57,C46,2,245,6.08,2023-09-14 01:49:19,465.5
14820,11,32,C74,1,409,15.87,2021-07-06 18:15:34,368.1
14821,9,21,C1432,2,55,8.88,2022-03-29 16:51:49,99.0
14822,14,2,C610,3,153,18.32,2023-10-04 03:24:11,413.1
14823,14,81,C919,4,426,3.44,2021-09-26 12:57:27,1363.2
14824,4,60,C1926,3,253,17.5,2022-03-02 23:41:33,645.15
14825,1,9,C969,1,286,9.14,2022-04-18 06:29:56,257.40000000000003
14826,1,53,C846,1,55,9.03,2023-10-09 11:48:46,46.75
14827,1,22,C212,2,487,1.24,2023-09-24 14:08:57,925.3
14828,8,53,C286,2,74,13.12,2022-04-27 22:12:01,118.4
14829,12,7,C1435,4,187,19.43,2023-07-06 15:34:16,598.4
14830,1,82,C378,1,493,10.51,2023-10-08 00:32:17,493.0
14831,12,40,C168,4,310,3.67,2021-10-05 03:14:33,992.0
14832,9,98,C851,1,158,6.37,2023-06-02 17:31:02,134.29999999999998
14833,2,93,C465,5,300,17.58,2022-03-30 09:08:41,1200.0
14834,11,90,C604,1,152,15.97,2023-08-30 15:21:50,136.8
14835,12,50,C639,3,39,1.24,2023-10-31 23:55:01,105.3
14836,9,32,C987,4,435,7.99,2023-10-08 15:56:54,1392.0
14837,12,56,C91,2,216,2.64,2021-06-13 21:59:50,410.4
14838,1,20,C1066,4,450,17.93,2022-06-04 03:59:24,1710.0
14839,7,81,C1896,3,412,18.26,2023-04-18 16:22:51,1050.6
14840,4,3,C1942,5,388,6.36,2022-01-08 12:24:57,1649.0
14841,3,94,C97,2,31,9.33,2023-07-05 06:13:32,55.800000000000004
14842,4,1,C1770,4,477,10.12,2022-12-19 13:45:28,1908.0
14843,2,91,C1492,4,401,18.62,2023-11-08 05:57:53,1283.2
14844,8,75,C1375,5,391,13.48,2021-05-09 18:17:19,1759.5
14845,15,15,C1317,2,138,3.72,2021-05-28 00:59:22,276.0
14846,9,39,C1480,5,497,3.91,2022-06-22 13:35:10,2236.5
14847,13,10,C1843,4,245,13.29,2022-05-14 22:12:26,833.0
14848,7,1,C1236,4,305,13.18,2022-01-04 22:24:42,1098.0
14849,8,75,C1003,1,344,9.23,2023-09-14 23:34:48,344.0
14850,1,67,C483,5,471,9.05,2021-03-31 00:58:14,1884.0
14851,15,76,C1137,2,306,3.27,2021-02-15 06:40:38,612.0
14852,7,22,C1849,5,337,5.96,2021-07-25 08:24:27,1432.25
14853,11,71,C1105,3,22,13.03,2022-11-08 17:53:52,56.1
14854,9,65,C1480,4,401,14.47,2022-08-10 07:28:32,1604.0
14855,8,25,C533,3,194,10.86,2021-01-25 12:23:46,552.9
14856,3,2,C893,4,300,8.59,2022-09-26 22:24:04,960.0
14857,13,45,C1707,1,39,7.84,2021-05-01 10:50:34,35.1
14858,6,94,C1845,1,159,12.82,2021-07-24 03:55:53,159.0
14859,2,56,C1944,3,122,11.82,2022-07-17 07:20:28,347.7
14860,3,35,C1673,1,406,11.65,2021-05-22 21:51:37,324.8
14861,11,25,C460,1,62,18.41,2021-03-17 04:58:59,49.6
14862,3,88,C905,4,222,2.96,2023-02-26 14:34:41,754.8
14863,8,33,C562,4,192,12.38,2022-10-07 10:06:16,729.5999999999999
14864,13,61,C1223,1,409,19.65,2021-03-31 19:10:52,347.65
14865,13,50,C754,1,497,6.14,2022-06-07 18:54:38,397.6
14866,10,98,C1428,3,39,8.88,2023-07-05 09:14:57,93.60000000000001
14867,13,32,C563,1,109,8.26,2022-10-26 12:26:26,103.55
14868,8,78,C1723,2,227,11.22,2022-08-05 21:38:14,385.9
14869,6,5,C1609,5,55,3.99,2021-07-30 08:31:35,247.5
14870,4,74,C668,4,119,14.69,2021-11-26 11:48:10,404.59999999999997
14871,4,19,C406,2,406,12.03,2023-07-08 23:12:08,649.6
14872,10,98,C1937,1,356,13.11,2022-04-29 02:05:36,302.59999999999997
14873,7,4,C1652,4,493,16.81,2022-06-05 02:53:13,1774.8
14874,9,87,C1415,1,253,7.81,2023-07-12 21:19:00,202.4
14875,7,1,C887,1,152,3.25,2023-07-27 23:56:29,129.2
14876,9,35,C1319,5,409,9.21,2021-04-11 01:51:48,1942.75
14877,15,9,C1421,5,250,11.0,2021-11-17 05:19:13,1125.0
14878,14,62,C768,3,409,19.38,2021-04-01 06:17:52,1042.95
14879,7,14,C1723,4,401,2.98,2021-03-22 02:02:20,1283.2
14880,12,90,C1580,1,358,3.71,2021-03-30 12:57:27,286.40000000000003
14881,11,66,C395,3,493,15.29,2021-01-28 06:46:38,1257.1499999999999
14882,13,69,C726,4,21,9.87,2023-08-01 00:55:58,75.60000000000001
14883,14,38,C1803,3,300,5.02,2022-05-13 09:08:48,855.0
14884,6,68,C971,4,344,0.47,2022-06-11 00:13:56,1169.6
14885,5,15,C1985,1,461,5.0,2023-06-18 17:22:42,414.90000000000003
14886,1,94,C108,1,401,1.11,2021-10-05 18:52:22,401.0
14887,13,93,C80,4,308,6.97,2022-08-15 19:32:17,1232.0
14888,5,31,C522,4,216,8.64,2022-01-13 03:15:45,864.0
14889,7,2,C728,2,406,3.61,2022-12-31 01:20:58,812.0
14890,15,29,C59,1,74,14.84,2023-08-05 04:17:08,74.0
14891,3,65,C812,1,106,1.24,2021-03-02 23:08:17,95.4
14892,8,5,C698,1,300,0.82,2021-06-10 16:35:21,285.0
14893,11,51,C261,4,31,13.8,2023-01-22 21:29:33,105.39999999999999
14894,10,24,C471,5,409,4.89,2023-11-10 11:27:05,2045.0
14895,5,70,C655,2,475,19.49,2022-12-15 01:14:10,902.5
14896,15,48,C1074,5,222,13.34,2021-06-06 11:10:35,1110.0
14897,12,45,C152,3,422,13.85,2022-07-17 16:26:11,1012.8000000000001
14898,5,33,C357,4,63,5.66,2021-12-21 19:39:59,214.2
14899,3,30,C507,5,477,0.81,2021-08-31 09:04:16,2265.75
14900,6,58,C587,5,477,1.02,2021-07-22 03:54:45,2146.5
14901,10,11,C1087,5,152,0.9,2021-06-22 05:43:38,760.0
14902,14,55,C1924,4,149,1.94,2022-02-27 11:32:56,476.8
14903,13,24,C1669,5,308,9.61,2023-06-11 01:19:59,1232.0
14904,12,4,C440,4,149,5.77,2021-04-19 13:13:10,536.4
14905,1,95,C1692,3,164,16.51,2022-02-06 19:15:22,393.6
14906,5,93,C1565,5,227,15.03,2022-08-31 12:41:22,1078.25
14907,2,34,C638,4,72,12.58,2021-05-29 00:39:37,244.79999999999998
14908,10,11,C1273,2,396,11.53,2023-07-15 23:17:51,712.8000000000001
14909,1,86,C439,5,412,12.76,2022-02-19 12:02:34,1957.0
14910,8,49,C1945,2,21,7.29,2021-09-28 20:40:28,35.699999999999996
14911,11,4,C980,3,39,1.14,2022-10-19 17:21:39,117.0
14912,8,9,C1881,1,63,12.34,2022-03-13 04:37:11,50.400000000000006
14913,6,48,C48,5,322,2.5,2021-12-11 00:35:25,1449.0
14914,3,65,C1488,2,397,9.06,2022-10-06 05:45:39,754.3
14915,4,95,C1180,2,194,8.69,2023-10-18 05:59:26,329.8
14916,10,35,C389,5,384,1.41,2022-02-24 14:01:34,1536.0
14917,10,32,C166,5,253,4.29,2022-07-29 10:36:34,1265.0
14918,7,23,C1333,4,396,12.18,2021-05-22 23:43:33,1267.2
14919,9,66,C1647,4,60,1.7,2022-05-14 01:26:17,192.0
14920,6,20,C863,2,358,9.4,2022-08-05 02:31:18,716.0
14921,2,84,C843,5,217,16.57,2022-03-22 19:12:35,922.25
14922,8,62,C1546,5,426,8.56,2022-01-28 01:26:03,1704.0
